init,goal,num_moves,finished,moves taken,sequence,alpha,beta
42,21,12,True,"[['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '0'], ['0', '4'], ['1', '5']]","[42, 35, 36, 24, 23, 24, 25, 12, 25, 23, 25, 23, 21]",1000.0,10.0
54,34,9,True,"[['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['0', '1'], ['4', '0'], ['0', '4'], ['4', '2']]","[54, 46, 45, 32, 45, 32, 33, 35, 33, 34]",1000.0,10.0
52,12,42,True,"[['0', '1'], ['4', '2'], ['3', '0'], ['0', '3'], ['2', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['1', '0'], ['0', '5'], ['5', '0'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['3', '0'], ['0', '3'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['0', '2'], ['2', '4'], ['1', '0']]","[52, 53, 54, 46, 54, 55, 56, 44, 56, 55, 62, 55, 56, 44, 56, 55, 62, 63, 62, 61, 62, 61, 62, 63, 64, 16, 64, 16, 64, 63, 65, 66, 14, 15, 22, 15, 13, 14, 13, 15, 14, 13, 12]",1000.0,10.0
55,35,39,True,"[['1', '4'], ['0', '5'], ['5', '1'], ['4', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '1'], ['4', '2'], ['2', '0']]","[55, 62, 61, 63, 65, 52, 51, 52, 53, 51, 53, 52, 65, 66, 14, 66, 65, 52, 51, 53, 51, 52, 53, 52, 65, 66, 14, 66, 65, 52, 53, 55, 56, 44, 45, 32, 31, 33, 34, 35]",1000.0,10.0
22,41,142,False,"[['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['0', '2'], ['2', '4']]","[22, 15, 16, 64, 16, 15, 22, 15, 16, 64, 16, 15, 22, 15, 16, 64, 65, 66, 14, 66, 65, 52, 65, 66, 14, 66, 65, 52, 65, 66, 14, 13, 15, 13, 14, 15, 22, 15, 16, 15, 14, 66, 65, 52, 65, 66, 14, 13, 14, 15, 22, 15, 16, 64, 63, 64, 16, 15, 14, 66, 65, 63, 65, 63, 65, 66, 14, 15, 13, 15, 13, 14, 13, 15, 16, 64, 63, 64, 65, 64, 16, 15, 22, 15, 16, 64, 65, 52, 65, 66, 65, 64, 63, 65, 63, 64, 16, 15, 14, 66, 14, 13, 15, 13, 14, 15, 22, 15, 16, 64, 63, 65, 63, 64, 65, 52, 65, 66, 65, 64, 16, 15, 14, 66, 14, 13, 14, 15, 22, 15, 13, 15, 13, 14, 66, 65, 52, 65, 66, 14, 15, 14, 13]",1000.0,10.0
34,53,23,True,"[['3', '0'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['1', '5'], ['5', '0'], ['0', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['1', '5'], ['5', '0'], ['4', '1'], ['3', '2'], ['2', '3'], ['3', '2'], ['0', '3'], ['2', '4']]","[34, 26, 34, 26, 25, 12, 13, 11, 12, 11, 13, 12, 25, 26, 34, 33, 31, 32, 45, 46, 45, 46, 54, 53]",1000.0,10.0
42,63,34,True,"[['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '0'], ['0', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['0', '1']]","[42, 43, 41, 43, 42, 41, 42, 43, 41, 42, 41, 43, 42, 35, 36, 24, 36, 35, 42, 35, 36, 24, 36, 35, 42, 41, 42, 43, 44, 56, 55, 62, 55, 62, 63]",1000.0,10.0
46,25,44,True,"[['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '0'], ['1', '4'], ['0', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['3', '0'], ['2', '3']]","[46, 54, 53, 54, 55, 62, 61, 62, 63, 61, 63, 62, 55, 56, 44, 56, 55, 62, 61, 63, 61, 62, 63, 62, 55, 56, 44, 56, 55, 62, 63, 65, 52, 53, 55, 56, 44, 45, 32, 31, 32, 33, 34, 26, 25]",1000.0,10.0
23,61,142,False,"[['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['2', '3'], ['1', '4']]","[23, 25, 26, 34, 26, 25, 12, 25, 26, 34, 26, 25, 12, 25, 26, 34, 33, 35, 36, 24, 36, 35, 42, 35, 36, 24, 36, 35, 42, 35, 36, 24, 25, 12, 25, 26, 25, 24, 23, 24, 36, 35, 42, 35, 36, 24, 25, 23, 24, 23, 25, 23, 24, 36, 35, 33, 34, 35, 34, 26, 34, 33, 34, 35, 42, 35, 36, 24, 25, 12, 25, 26, 25, 24, 23, 25, 23, 25, 26, 34, 26, 25, 12, 25, 26, 34, 33, 35, 33, 35, 33, 34, 35, 34, 26, 25, 24, 36, 35, 42, 35, 36, 24, 25, 12, 25, 23, 24, 23, 24, 36, 35, 34, 35, 42, 35, 36, 24, 25, 24, 23, 25, 23, 24, 36, 35, 34, 33, 35, 33, 34, 26, 34, 35, 42, 35, 36, 24, 23, 25, 26, 25, 12]",1000.0,10.0
43,64,26,True,"[['1', '0'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['0', '1'], ['4', '2']]","[43, 42, 41, 43, 41, 42, 43, 41, 43, 42, 35, 36, 24, 36, 35, 42, 41, 42, 43, 44, 56, 55, 62, 55, 62, 63, 64]",1000.0,10.0
13,32,40,True,"[['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '0'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '0'], ['0', '2'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4']]","[13, 15, 16, 64, 16, 15, 22, 15, 16, 64, 16, 15, 22, 21, 22, 23, 22, 21, 22, 23, 25, 26, 34, 33, 34, 35, 42, 35, 33, 35, 34, 35, 42, 41, 42, 43, 45, 43, 44, 45, 32]",1000.0,10.0
22,55,40,True,"[['0', '1'], ['4', '2'], ['2', '4'], ['4', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['1', '0'], ['4', '1']]","[22, 23, 24, 23, 25, 12, 11, 12, 13, 11, 13, 12, 25, 26, 34, 26, 25, 12, 11, 13, 11, 12, 13, 12, 25, 26, 34, 26, 25, 12, 13, 15, 22, 21, 22, 15, 16, 64, 63, 62, 55]",1000.0,10.0
